description,team,thumbnail,title,videoId
"드디어 친구를 만나네요!
열심히가 아닌 잘 하려고 온 허경민 선수의 인터뷰를 보시죠!

#허경민 #영입 #FA #첫이적 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #KT #야구 #KBO #Baseball #프로야구

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.

00:00 한적한 수원KT위즈파크의 새로운 소식
00:33 kt wiz의 선수가 된 소감
00:50 계약을 결심한 계기
01:13 첫 이적이 긴장되지 않는지
01:33 몰래왔어요
01:54 가족들의 반응
02:07 보여주고 싶은 모습
02:35 웰컴 메시지 어때요?
03:04 위즈TV가 기대합니다
03:31 팬 여러분에게
03:50 문이 열리네요",KT,https://i.ytimg.com/vi/xCs_mPP2DW8/hqdefault.jpg,Welcome 허경민! '전력 질주'로 왔습니다 [위즈티비],xCs_mPP2DW8
"이게 얼마만에 마운드 위 마법사야😂
투수 등판 이슈로 평가전 양일 가게 된 사연...
(ft. 쓱병현&독수리서현)

00:00 2024 WBSC 프리미어 12 평가전
00:31 1차전 훈련 시작
00:52 역시나 했더니 역시나
01:03 차민아 친하게 지내자
01:31 차민이랑 친해지는 꿀팁
02:00 고영표가 고영표 했다
02:44 아기 독수리 서현
03:14 아기 독수리의 기개
03:41 민 선수..
03:58 형준의 NEW 마법사 소개
04:25 소형준 5명 vs 5살 소형준
04:58 고영표 5명 vs 5살 고영표
05:18 문학 아이돌의 NEW 마법사 소개
05:50 천병장 상무 동기 문학 아이돌
06:15 I believe..~
06:31 1차전 시작
07:34 1차전 퇴근길
09:08 2차전 훈련 시작
09:26 고차민 귀 빠진 날 🎉
09:52 생일 안 챙기는 스타일
10:51 엄상백 어록
11:23 2차전 시작
11:38 3회말 고영표 등판
12:43 4회말 엄상백 등판
13:31 6회말 소형준 등판
14:40 8회초 대량 득점 즐겨
15:47 승용군 당근 흔들어도 돼요
17:14 오늘 나란히 등판한 고엄소

#고영표 #엄상백 #소형준 #박영현 #프리미어12 #국가대표 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/l__k454-k8s/hqdefault.jpg,마법사가 무한리필 되는 마운드가 있다? 2024 WBSC 프리미어 12 평가전🇰🇷 [위즈티비],l__k454-k8s
"2024 WBSC 프리미어 12
국가대표 예비 명단에 들어간 고엄소박👍
첫 훈련 그 현장은? (ft. SSG 박성한)

#고영표 #엄상백 #소형준 #박영현 #프리미어12 #국가대표 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.

00:00 마법사 군단 도착
00:19 어쩐 일이래?
00:33 그라운드 입장
00:43 동안 엄쎄리
00:59 웜업 시간
01:13 신사 브라키오
01:25 파이팅과 곡소리가 공존
01:32 힘들어...
01:49 알뜰살뜰 위즈티비 챙기기
01:56 되로 주고 말로 받기
02:15 쿨톤 공룡
02:25 주장 고영표
02:45 마음 좋아
03:01 팀 컬러가 동안
03:20 열정 과다인 아저씨(?)들
03:56 패트와 매트 논란 (ft. KIA해영, 두산빈)
04:18 훈련 끝!
04:28 영표 인터뷰
05:14 상백 인터뷰
05:57 형준 인터뷰
06:22 영현 인터뷰
06:43 쎄리가 부산에 간 이유
07:10 쎄리는 쿨톤? 웜톤?
07:21 시간 참 빠르다...
07:45 YOUNG한 상백이
07:49 KT티비라뇽... (ft. SSG성한)
08:03 그저 즐거운 대형준
08:17 주장 영표 등장
08:22 ♥차민이♥
08:35 최연장자 영표
09:06 동료에서 적으로
09:25 연습 경기에서 만나요!",KT,https://i.ytimg.com/vi/zhNIsvGeWhc/hqdefault.jpg,시간 참 빠르다... 세월이 야속했던 국대 예비 명단 첫 훈련🇰🇷 (ft. 쓱성한) [위즈티비],zhNIsvGeWhc
"수줍음 가득한 야수조의 직접 쓰는 프로필!
미술 수행평가 만점자의 그림 실력은?

00:00 야수편 시작!
00:10 잠깐!
00:21 자칭 그림 천재 용현이
00:32 그림은 재능
00:39 미술 수행평가 만점자 민석이
00:46 급히 수정...
01:00 승준▶영웅
01:16 영웅▶용현
01:35 용현▶민석
01:50 민석▶서진
02:20 서진▶정환
02:35 정환▶승준
02:53 프로필 작성 시작!
02:55 원상현 미담
03:14 승준TIME
03:59 사실...
04:08 영웅TIME
04:42 영웅이의 찐친 NC 영규 선수
04:57 용현TIME
05:16 강릉고즈 콘텐츠
05:36 민석TIME
05:49 모르겠습니다
06:38 서진TIME
07:00 용현 브이로그 (ft. 서진)
07:17 정환TIME
07:43 박제 완!!
07:55 마지막으로 팬분들께 한마디
08:18 뾰로롱~★

#박민석 #오서진 #이용현 #이정환 #정영웅 #이승준 #신인 #2025 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/dULK6PY876g/hqdefault.jpg,마이쮸 나눠줄 것 같은 새 학기 분위기...🌸 직접 쓰는 미니 프로필 -야수편- [위즈티비],dULK6PY876g
"팬분들과 아직 어색한 2025 신인 선수들을 위해
위즈티비가 준비한 프로필 작성 시간!
근데 이제 그림을 곁들인...🎨

야수조편에서 다시 만나요!

00:00 미리보기
00:16 입단을 축하합니다 (초상화를 곁들인 프로필)
00:25 프로필 배급 
00:39 시작이 어려운 법
00:47 그림 실력은?
01:01 누구 그리는 거야...?
01:12 공사장 소음의 범인
01:25 준혁▶재원
01:47 재원▶동현
02:21 동현▶건우
02:58 건우▶상인
03:21 상인▶준혁
04:01 원만한 합의하시길...
04:23 본격적인 프로필 작성 시간!
04:40 준혁TIME
04:43 어떻게 별명이 경비 아저씨
05:32 재원TIME
05:57 대형준 본인 등판
06:37 그저 부럽...
06:59 동현TIME
08:35 6대4 가르마 동현
09:17 건우TIME
09:25 건우의 암산 교실
10:26 상인TIME
11:20 지우고 싶은 사진...
11:57 팬분들께 한마디
12:18 빠질 수 없는 뾰로롱
12:26 야수편 예고

#김동현 #박건우 #김재원 #박준혁 #윤상인 #신인 #2025 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/b_aGYtF1qsM/hqdefault.jpg,수학계가 놓친 암산 천재가 우리 팀에? 2025 신인들의 직접 쓰는 미니 프로필✏ -투수편- [위즈티비],b_aGYtF1qsM
"올해도 수원 KT위즈파크에 모인 2025 뉴 마법사들과 가족들
구독자 10만 만들어 드리겠다는 당찬 신인들의 하루를 담았습니다

#신인선수 #구장방문 #뉴마법사 #신인 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.

00:00 환영 행사 시작
02:00 제보가 있어요
03:46 프로 첫 사인볼 전달
05:40 위즈티비 10만 만들겠습니다
06:22 선수단 상견례
08:31 시구 행사
10:00 신인 선수들 경기 관람
10:51 떨리는 자기소개
13:40 하루의 마감",KT,https://i.ytimg.com/vi/uE2xckvymIs/hqdefault.jpg,kt wiz의 2025 뉴 마법사들 등장! 응원가쯤은 기본 장착한 신인 입단식🎵[위즈티비],uE2xckvymIs
"kt wiz의 야구는 계속됩니다
가을의 마법사들과 5년 연속 포스트시즌을 함께해 주세요

#5년연속 #포스트시즌 #진출 #가을야구 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/NGF8L-hOqkE/hqdefault.jpg,마법 같은 응원에 힘입어 5년 연속 포스트시즌 진출! [위즈티비],NGF8L-hOqkE
"마지막 홈경기 승리와 함께
아직 끝나지 않은 kt wiz의 야구⚾
kt wiz의 가을 마법은 이제부터 시작입니다!

00:00 84만 명의 팬 여러분의 함성으로
00:15 홈 마지막 경기 승리
00:57 그리고 캡틴의 진심 어린 한마디
03:02 더 높은 목표를 향해 나아가겠습니다

#출정식 #타이브레이커 #5위결정전 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/VEkB8NR2gRY/hqdefault.jpg,팬 여러분의 함성으로 만든 kt wiz의 가을 마법을 기대해 주세요🍂 [위즈티비],VEkB8NR2gRY
"선발과 불펜을 오가며 스스로를 믿고 끊임없이 오른 800번의 등판
역대 투수 6번째로 만든 대기록! 축하합니다

#우규민 #800경기출장 #역대투수 #6번째 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/jwD7OsLKk7Q/hqdefault.jpg,우규민 개인 통산 800경기 출장 달성!🎉 [위즈티비],jwD7OsLKk7Q
"포수가 있으면 투수도 있어야 되고 투수가 있으면 야수도...
선수들의 마음까지 사로잡은 피너츠 굿즈🐶
기다려주신 팬분들을 위한 즉흥 이벤트까지!

00:00 스누피 유니폼 대형준 마킹해야 하는 이유
00:50 쎄리의 스누피 유니폼 후기
01:24 드디어! 스누피 유니폼 출시
01:42 영표 형 사줘요!
02:04 영표 형 지갑만 들고 갑니다
02:20 굴러들어온 썸네일
02:28 진짜 귀여워♥
02:47 UM....
02:53 썸네일 완전체
03:39 본격적인 쇼핑 스타트
04:26 쎄리의 모자 사랑
04:56 고퀄스와 대형준의 취향
05:12 즉흥 나눔 이벤트
05:41 쿨결제 완!
06:05 쇼핑 도돌이표
06:57 넙죽
07:20 나눔 방법 결정
07:43 이벤트 하러 가자~
08:24 낚시 갔다와?

#고영표 #엄상백 #소형준 #Peanuts #Snoopy #피너츠 #스누피 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/mgxU8dGxG0s/hqdefault.jpg,※텅장 주의※ 이것도 사면 이것도 사야지! 거침없이 채워지는 장바구니...💸 [위즈티비],mgxU8dGxG0s
"심광호 스카우트가 말하는 11명의 신인 지명 이유와
선수 비하인드까지 모두 말해 드립니다!

#신인드래프트 #드래프트 #신인 #스카우트 #스카우트리포팅 #2025 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.

00:00 드래프트 기준
00:42 김동현 선수 총평
04:03 박건우 선수 총평
05:40 김재원 선수 총평
07:22 박준혁 선수 총평
08:34 박민석 선수 총평
09:23 오서진 선수 총평
10:40 이용현 선수 총평
11:36 윤상인 선수 총평
12:07 이정환 선수 총평
13:14 정영웅 선수 총평
14:10 이승준 선수 총평
15:11 좌완 투수나 포수를 지명하지 않은 이유
16:44 신인 선수들은 어떻게 성장해야 할까?
17:35 김동현 선수 각오
18:41 박건우 선수 각오
19:12 김재원 선수 각오
20:14 박준혁 선수 각오
20:54 박민석 선수 각오
21:41 오서진 선수 각오
22:24 이용현 선수 각오
23:15 윤상인 선수 각오
23:47 이정환 선수 각오
24:31 정영웅 선수 각오
25:10 이승준 선수 각오",KT,https://i.ytimg.com/vi/bWJHS3gkTm4/hqdefault.jpg,스카우트팀 등판! 직접 말하는 2025 신인 드래프트 지명 이유는? [위즈티비],bWJHS3gkTm4
"이걸 어떻게 조용히 먹어요...?
마법사들을 당황시킨 셀프(?) 추석 간식 데시벨 게임🌰🥮
믿고 보는 짝꿍 케미까지! (ft. 뿅망치)

#추석 #한가위 #데시벨 #엄상백 #고영표 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

00:00 미리보기
00:12 쉿...
00:29 추석하면 생각나는 음식
01:29 추석 특집 데시벨 게임
01:46 첫 번째 타자 상백&영표
02:38 상백이부터 시작
03:52 살벌한 둘리
03:59 영표 시작
05:01 재도전 찬스!
05:23 우리 상백이는요...
05:47 영표의 재도전
06:44 상품 증정
07:20 95즈 등장
07:55 용익이의 도전
08:53 상동이도 도전
09:45 두 번째 음식
10:07 다시 도전
10:15 ????
11:26 민성&준혁
11:44 까꿍
11:52 민성이 도전
12:40 혁이 동생의 도전
14:06 재도전 찬스!
14:45 스껄의 등장
16:20 (섭섭)
16:43 준혁이의 재도전
18:12 상품 증정
19:10 쏘니&째깐이
19:37 프로 유튜바
19:44 쏘니 도전
20:28 째깐이 도전
21:58 체념
22:13 영화관으로 하나 된 현현즈
22:40 상품 증정
23:15 두 얼간이 쌍촐&도미니카맨
23:55 윤석 도저헌
25:36 쌍촐 도즈언
26:25 쌍촐 상품 증정
27:01 마법사들의 추석 인사

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/n0OBWuEEHiA/hqdefault.jpg,풍성한 한가위 보내시라고 풍성한 분량... 그 데시벨을 넘어선 안 돼!🔇 [위즈티비],n0OBWuEEHiA
"편집 중 30번 흘린 눈물로 빚은 대형준의 복귀전 하이라이트
건강하게 돌아와 줘서 고마워 대형준!!!

#소형준 #복귀전 #대형준 #영케이 #데이식스 #눈물주의 #하이라이트 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/3CVQQyHY__U/hqdefault.jpg,491일 동안 기다렸어! 오늘만을 형준이만을 이날을! [위즈티비],3CVQQyHY__U
"위즈티비... 킅동현&킅건우&킅재원...
이 넷의 만남 기쁘다💧
풋풋한 2025 KBO 신인 드래프트 현장!

00:00 2025 KBO 신인 드래프트
00:22 선수들 입장!
00:34 본격적으로 시작
01:02 1라운드 서울고 투수 김동현
03:17 2라운드 충암고 투수 박건우
03:43 3라운드 장충고 투수 김재원
04:14 11인의 신인 마법사들!
04:43 2025 신인들의 단체 사진
04:52우리 가좤...
05:03 위즈티비, 동현, 건우, 재원 넷의 만남 기쁘다
05:53 kt wiz 전통 행사
06:43 킅동현 패밀리
08:32 동현이에게
09:08 킅건우 패밀리
10:15 건우에게
11:08 킅재원 패밀리
12:19 재원이에게
12:39 킅동현 인터뷰
14:49 대주주의 향기가 난다...
15:04 서울고 선배 호백이
15:29 동생이 kt wiz 팬!?
16:16 관심 받는 거 좋아할 나이
16:29 미래 대주주의 콘텐츠 추천
17:20 kt wiz 최장신
17:30 건우.. 웃는다...
17:34 킅건우 인터뷰
19:07 츤데레 건우
19:39 킅재원 인터뷰
21:29 패기 있는 후배
23:08 긴급점검!!!!!!!!!!!!
23:34 킅재원의 첫 구독...
23:45 이 될 뻔 (아무튼 운명)
23:55 신인 필수

#김동현 #박건우 #김재원 #신인드래프트 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그 

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/VI4PPhkYZk0/hqdefault.jpg,🚨긴급점검🚨 위즈티비 구독하셨나요? 아기 마법사들과의 뾰로롱한 첫 만남💫 [위즈티비],VI4PPhkYZk0
"짜앗! 뜨악! 퓨처스 선수들의 엄청난 훈련 열기!
그리고 자랑하고 싶은 내 친구의 이쁜 코👃

#이선우 #한지웅 #이현민 #김주완 #최용준 #서머리그 #퓨처스리그 #퓨처스스토리 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.

00:00 용주 하이!
00:17 용주가 뽑은 미래의 에이스
00:51 뉴페이스3인방
01:10 투수 왕코, 조개소년 김주완
02:08 코 축소 개인기
02:30 해병대 이현민
02:58 현민에게 차현이 형이란?
03:11 반갑습니다! 최용준
03:40 병장 만기 전역 한지웅
04:13 동현PD의 디렉팅
04:38 패기의 한지웅
04:51 팩트 체크
05:03 비포
05:45 에프터
06:02 투수조 야외 훈련
06:14 준명이와 홍코치님
07:09 실망한 찬웅이 형
07:25 바로 증명!
08:21 뼈가 되고 살이 되는 말씀
09:08 웅이 형의 피드백
09:41 민성이 투구
10:27 이야기 보따리 오픈
11:08 퓨처스 스토리 엔딩",KT,https://i.ytimg.com/vi/Wr3TPWkQan4/hqdefault.jpg,쉰다는 게 뭐죠?! 지금 쉴 때가 아닙니다! ft.뉴페이스들 3인방 [퓨처스 스토리],Wr3TPWkQan4
"시그니처 지원의 시구 교육을 하게 된 상현
웜업이 완료된 까닭은?

#시구 #시구교육 #원상현 #시그니처 #지원 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

00:00 시구자 사인볼
00:21 위닝보드 작성
00:48 시구 준비는 어떻게?
01:07 시구 선생님 등장
01:25 마음의 준비가 안 되었는데
01:50 투구는 이렇게 하는겁니다
02:19 문제점 해결
03:07 와인드업도 알려주세요
04:14 또 다른 문제점
04:40 선생님은 어떤 사람?
05:00 웜업 끝
05:40 Y워터 노래방 1열 직관

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/KtdSSECfVPk/hqdefault.jpg,상현이의 시구 교육 비하인드! 시구 교육은 처음이라💦 [위즈티비],KtdSSECfVPk
"변해야 산다! 새로운 모습을 보여주기 위해 오늘도 뛰는 익산 퓨처스!
재활과 부상에서 밝은 모습으로 돌아온 그리웠던 얼굴들😁

00:00 이 형이 왜이래?
00:30 극한의 수련 중인 국가대표 성민
01:11 용감한 태완이
01:23 세계 최초 딸꾹질 직캠
01:57 해치웠나?
02:03 도련님의 근황
02:36 상백이 형이 보고싶어요
02:52 배드민턴 국가대표 안세영
03:55 강건의 아버지?
04:17 아버지 눈물 버튼
04:27 최고의 선배 쿠에바스
04:47 미니 쿠에바스
05:21 선발 투수 문용익
05:43 청명이의 근황
05:50 형준이의 룸메 청명
06:08 육버지
07:00 청명이의 야망
07:10 10만 달성 공약 박제
07:42 안대영!
08:07 규대를 소개합니다
08:33 베스트 프렌드
08:54 현인 후임 확정
09:24 상무 선배의 조언
09:39 극락 좌표❤️
09:51 행군 무서웡
10:25 현인 vs 영현 외모 대결
11:15 이등병 삐약이
12:21 현민이 머리 추천
12:38 아트 스윙
12:54 깜짝 선물
13:24 볼록 vs 뽈록
13:54 야수 훈련 시작
14:03 특별한 천병장 직캠
14:49 팔뚝맨과의 인터뷰
17:44 도발
18:05 준영이 얘기 좀 들어줘요
18:48 삭발 커밍쑨
19:06 영혼 감별사
19:14 강제 당근
19:41 텐션 올려!
20:26 철호? 동진이?
21:50 서울시리즈 티셔츠 구합니다
22:00 오타니 마인드!
22:28 준규의 MBTI
22:55 럭키비키잖앙
22:58 유신고의 난
23:23 이상한 정현이
24:37 뒤돌아보지 마
24:45 포수즈 번트 훈련
26:52 현우에게 초롱이란?
27:20 고기 파티!
27:46 민석이에게 현우란?

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.

#육청명 #이호연 #강건 #문용익 #이정현 #정준영 #서머리그 #퓨처스리그 #퓨처스스토리 #재활 #근황 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그",KT,https://i.ytimg.com/vi/rDPKA8BA0Jk/hqdefault.jpg,??? : 구독자 10만이요? 시키는 거 다 하겠습니다! 제발 저 시켜주세요! [퓨처스 스토리],rDPKA8BA0Jk
"8월의 뜨거운 태양 아래에서도 익산 퓨처스는 멈추지 않는다!
각자의 목표를 향해 오늘도 구슬땀을 흘리는 퓨처스 선수들!

#소형준 #손동현 #오윤석 #서머리그 #퓨처스리그 #퓨처스스토리 #재활 #근황 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

00:00 웰컴 투 익산
00:02 웰컴 감자
00:32 전역 1일차 우종휘
01:15 피파 대회 ㄱㄱ
02:38 익산 김종국
03:21 현민이 재활 보고
04:25 PRO 오윤석
04:49 윤석의 근황
05:45 운동 메이트 현민 & 윤석
06:24 쏟아지는 극찬
06:55 후회하고 있어요~♬
08:19 아 쉬자고 쫌!!!!!
08:24 세상에 이런 일이
08:40 간 때문이야
09:01 정신 차리세요 용사님
10:06 헬스 1일차 국룰
10:12 태양 속으로...
10:36 우리 애 좀 보세요♥
10:43 지민의 꿈은 이루어진다 ★
10:52 육성조 타격 훈련
11:03 호준이의 근황 토크
11:57 건강하게만 자라다오
12:20 정태의 근황 토크
12:41 이등병 류현인 근황
12:56 현인 vs 영현 외모 대결?!
13:10 대형준 재활 훈련
13:35 삶은 감자
13:46 대형준의 근황 토크
13:57 억텐 뭐야?!
14:22 형준적사고
14:51 제가 누군지 아세요?
15:20 실버 버튼 언박싱 예약
15:33 위기의 대주주
16:23 가진 자의 여유
16:46 게임의 효능
17:09 쏘니의 재활 훈련
19:07 손동현 할 수 있따!
20:19 미안요
20:37 하극상ON
20:52 강민성 리포터
21:05 삐약이의 상무 예습
21:12 물 다 끓었다!
21:24 성대 갈아 끼우기
21:57 상무 체조 미리보기
22:03 로켓단
22:14 준영 설득 대작전
22:30 세상 많이 좋아졌네

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/ex_vliXhfiw/hqdefault.jpg,여기가 어디라고 와요🔥35도 익산에서 보내드리는 재활 근황💪 [퓨처스 스토리],ex_vliXhfiw
"많이 기다리셨죠? 드디어 찍은 한강천냥이 릴스🎬
나랑 같이 찍어줘 제발...💧 (ft. 릴스 전문가 동현)

#천성호 #릴스 #한강고양이 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

00:00 릴스 벌칙 확정
00:07 한강 고양이 메이트 찾기
00:11 후보1. 준타이
00:19 후보2. 도미니카맨
00:26 후보3. 파퀴아오
00:36 장소 이동
00:43 릴스 전문가 등장
00:46 릴스 사기단
01:12 아이스크림 취향?
01:22 진짜 찍어요? (네)
01:26 오래 기다리셨습니다...
01:36 릴스 전문가인 이유
01:43 천병장의 페이보릿 아이스크림
01:53 (같이 찍어줘)
02:06 울겠다...
02:11 진짜 시작
02:30 진짜 진짜 시작
02:45 진짜 진짜 진짜 시작
02:53 실시간 선임 반응
03:04 진짜 진짜 진짜 진짜 시작
03:16 만족
03:23 릴스 전문가의 한 줄 평

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/nBm3PnrkeTM/hqdefault.jpg,다 녹은 한강 위로 천냥이가 걸어 다닙니다...🐈 [위즈티비],nBm3PnrkeTM
"뜨거운 여름 vs 뜨거운 방망이
한여름 태양도 놀란 익산 퓨처스의 핫한 방망이!

00:00 퓨처스 서머리그 시작!
01:54 천병장 싹쓸이 3루타
02:20 빠른 발 준타이 3루타
02:30 깡포수 결승타
03:24 ✋
03:52 수훈 선수 천성호 인터뷰
05:06 미니 워터페스티벌💦
05:47 예...맞는 것 같아요
06:40 NEW 외야 글러브
07:11 수훈 선수 강현우 인터뷰
09:10 댕큰 마무리!

#퓨처스리그 #서머리그 #역전승 #강현우 #천성호 #2024시즌 #V2 #ktwiz #KT위즈 #위즈티비 #위즈 #kt #야구 #KBO #Baseball #신한은행 #SOL #KBO리그

*본 영상과 무관한 내용의 댓글 및 허위사실, 출연자에 대한 과한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",KT,https://i.ytimg.com/vi/MFF7HXEGQjY/hqdefault.jpg,속보) 익산 퓨처스 방망이 한여름보다 뜨거워... 역전승 하이라이트 [퓨처스 스토리],MFF7HXEGQjY
